time,VIX1_price,VIX1_expDate,VIX2_price,VIX2_expDate,VIX3_price,VIX3_expDate,VIX4_price,VIX4_expDate,VIX5_price,VIX5_expDate
1502983857984,15.57,1505451600000,15.94,1508475600000,16.13,1510898400000,16.37,1513317600000,16.3,1516341600000
1502897457984,11.73,1505451600000,12.81,1508475600000,13.58,1510898400000,14.22,1513317600000,14.53,1516341600000
1502811057984,12.07,1505451600000,13.05,1508475600000,13.9,1510898400000,14.38,1513317600000,14.75,1516341600000
1502724657984,12.39,1505451600000,13.28,1508475600000,13.95,1510898400000,14.51,1513317600000,14.8,1516341600000
1502465457984,15.55,1505451600000,15.98,1508475600000,16.45,1510898400000,16.55,1513317600000,16.6,1516341600000
1502379057984,18.26,1503032400000,16.16,1505451600000,16.07,1508475600000,16.25,1510898400000,16.49,1513317600000
1502292657984,10.72,1503032400000,11.69,1505451600000,12.87,1508475600000,13.62,1510898400000,14.24,1513317600000
1502206257984,10.47,1503032400000,11.62,1505451600000,12.6,1508475600000,13.36,1510898400000,13.98,1513317600000
1502119857984,8.41,1503032400000,10.74,1505451600000,12.06,1508475600000,12.85,1510898400000,13.52,1513317600000
1501860657984,8.76,1503032400000,10.92,1505451600000,12.23,1508475600000,13.01,1510898400000,13.65,1513317600000
1501774257984,9.43,1503032400000,11.16,1505451600000,12.28,1508475600000,13.03,1510898400000,13.62,1513317600000
1501687857984,9.19,1503032400000,10.92,1505451600000,12.17,1508475600000,12.84,1510898400000,13.4,1513317600000
1501601457984,9.28,1503032400000,10.86,1505451600000,12.05,1508475600000,12.69,1510898400000,13.25,1513317600000
1501515057984,9.64,1503032400000,11.03,1505451600000,12.13,1508475600000,12.78,1510898400000,13.4,1513317600000
1501255857984,9.79,1503032400000,11.26,1505451600000,12.33,1508475600000,12.94,1510898400000,13.51,1513317600000
1501169457984,9.91,1503032400000,11.16,1505451600000,12.2,1508475600000,12.8,1510898400000,13.44,1513317600000
1501083057984,9.1,1503032400000,10.7,1505451600000,11.89,1508475600000,12.6,1510898400000,13.29,1513317600000
1500996657984,9.13,1503032400000,10.7,1505451600000,11.86,1508475600000,12.55,1510898400000,13.23,1513317600000
1500910257984,9.08,1503032400000,10.67,1505451600000,11.88,1508475600000,12.58,1513317600000,13.28,1516341600000
1500651057984,9.17,1503032400000,10.78,1505451600000,11.96,1508475600000,13.42,1513317600000,13.85,1516341600000
1500564657984,9.49,1503032400000,10.9,1505451600000,11.98,1508475600000,13.48,1513317600000,13.87,1516341600000
1500478257984,9.77,1503032400000,10.88,1505451600000,11.98,1508475600000,13.52,1513317600000,13.91,1516341600000
1500391857984,9.95,1503032400000,11.12,1505451600000,12.27,1508475600000,13.71,1513317600000,14.04,1516341600000
1500305457984,9.96,1503032400000,11.16,1505451600000,12.31,1508475600000,13.68,1513317600000,14.06,1516341600000
1500046257984,10.06,1503032400000,11.3,1505451600000,12.32,1508475600000,13.73,1513317600000,14.05,1516341600000
1499959857984,7.77,1500613200000,10.55,1503032400000,11.61,1505451600000,12.65,1508475600000,14.05,1513317600000
1499873457984,8.07,1500613200000,10.89,1503032400000,11.92,1505451600000,12.9,1508475600000,14.26,1513317600000
1499787057984,9.37,1500613200000,11.45,1503032400000,12.36,1505451600000,13.31,1508475600000,14.54,1513317600000
1499700657984,9.97,1500613200000,11.65,1503032400000,12.6,1505451600000,13.52,1508475600000,14.72,1513317600000
1499441457984,10,1500613200000,11.84,1503032400000,12.76,1505451600000,13.77,1508475600000,14.96,1513317600000
1499355057984,11.96,1500613200000,12.89,1503032400000,13.53,1505451600000,14.32,1508475600000,15.39,1513317600000
1499268657984,10.36,1500613200000,11.83,1503032400000,12.59,1505451600000,13.61,1508475600000,14.79,1513317600000
1499095857984,10.66,1500613200000,12.02,1503032400000,12.72,1505451600000,13.63,1508475600000,14.83,1513317600000
1498836657984,10.78,1500613200000,11.93,1503032400000,12.66,1505451600000,13.52,1508475600000,14.73,1513317600000
1498750257984,11.3,1500613200000,12.12,1503032400000,12.69,1505451600000,13.52,1508475600000,14.74,1513317600000
1498663857984,9.46,1500613200000,10.97,1503032400000,11.88,1505451600000,12.91,1508475600000,14.29,1513317600000
1498577457984,10.71,1500613200000,11.82,1503032400000,12.52,1505451600000,13.44,1508475600000,14.65,1513317600000
1498491057984,9.49,1500613200000,10.93,1503032400000,11.79,1505451600000,12.86,1508475600000,14.13,1513317600000
1498231857984,9.89,1500613200000,11.14,1503032400000,12.03,1505451600000,13,1508475600000,14.38,1513317600000
1498145457984,10.41,1500613200000,11.52,1503032400000,12.34,1505451600000,13.24,1508475600000,14.55,1513317600000
1498059057984,10.73,1500613200000,11.69,1503032400000,12.52,1505451600000,13.33,1508475600000,14.64,1513317600000
1497972657984,10.9,1500613200000,11.73,1503032400000,12.49,1505451600000,13.35,1508475600000,14.6,1513317600000
1497886257984,10.5,1500613200000,11.42,1503032400000,12.21,1505451600000,13.16,1513317600000,14.42,1516341600000
1497627057984,10.71,1500613200000,11.66,1503032400000,12.59,1505451600000,14.84,1513317600000,15.2,1516341600000
1497540657984,11.31,1500613200000,12.07,1503032400000,12.84,1505451600000,15.05,1513317600000,15.43,1516341600000
1497454257984,11.06,1500613200000,11.94,1503032400000,12.75,1505451600000,14.93,1513317600000,15.36,1516341600000
1497367857984,10.97,1500613200000,11.87,1503032400000,12.74,1505451600000,14.97,1513317600000,15.38,1516341600000
1497281457984,11.83,1500613200000,12.49,1503032400000,13.33,1505451600000,15.34,1513317600000,15.71,1516341600000
1497022257984,11.31,1500613200000,12.24,1503032400000,13.06,1505451600000,15.22,1513317600000,15.57,1516341600000
1496935857984,9.59,1497589200000,11.07,1500613200000,12.03,1503032400000,12.9,1505451600000,15.07,1513317600000
1496849457984,10.14,1497589200000,11.48,1500613200000,12.39,1503032400000,13.24,1505451600000,15.35,1513317600000
1496763057984,10.38,1497589200000,11.5,1500613200000,12.43,1503032400000,13.27,1505451600000,15.39,1513317600000
1496676657984,9.72,1497589200000,11.25,1500613200000,12.19,1503032400000,13.05,1505451600000,15.19,1513317600000
1496417457984,9.34,1497589200000,10.94,1500613200000,11.83,1503032400000,12.77,1505451600000,15.03,1513317600000
1496331057984,9.5,1497589200000,10.93,1500613200000,11.85,1503032400000,12.75,1505451600000,15,1513317600000
1496244657984,9.81,1497589200000,11.21,1500613200000,12.11,1503032400000,13,1505451600000,15.12,1513317600000
1496158257984,9.92,1497589200000,11.3,1500613200000,12.26,1503032400000,13.13,1505451600000,15.21,1513317600000
1495812657984,9.45,1497589200000,11.08,1500613200000,12.11,1503032400000,12.94,1505451600000,15.1,1513317600000
1495726257984,9.44,1497589200000,11.16,1500613200000,12.19,1503032400000,13.05,1505451600000,15.07,1513317600000
1495639857984,9.51,1497589200000,11.28,1500613200000,12.31,1503032400000,13.16,1505451600000,15.17,1513317600000
1495553457984,10.25,1497589200000,11.72,1500613200000,12.67,1503032400000,13.48,1505451600000,15.43,1513317600000
1495467057984,10.63,1497589200000,11.87,1500613200000,12.77,1503032400000,13.59,1505451600000,15.54,1513317600000
1495207857984,11.95,1497589200000,12.71,1500613200000,13.42,1503032400000,14.11,1505451600000,15.88,1513317600000
1495121457984,14.64,1497589200000,14.64,1500613200000,14.94,1503032400000,15.43,1505451600000,16.64,1513317600000
1495035057984,15.62,1497589200000,15.47,1500613200000,15.59,1503032400000,15.94,1505451600000,17,1513317600000
1494948657984,10.74,1497589200000,11.75,1500613200000,12.66,1503032400000,13.47,1505451600000,15.34,1513317600000
1494862257984,10.62,1497589200000,11.86,1500613200000,12.82,1503032400000,13.58,1505451600000,15.34,1513317600000
1494603057984,11.01,1497589200000,12.15,1500613200000,13.08,1503032400000,13.82,1505451600000,15.5,1513317600000
1494516657984,10.24,1495170000000,11.38,1497589200000,12.33,1500613200000,13.13,1503032400000,13.79,1505451600000
1494430257984,9.44,1495170000000,11.21,1497589200000,12.26,1500613200000,13.06,1503032400000,13.69,1505451600000
1494343857984,9.29,1495170000000,10.99,1497589200000,12.03,1500613200000,12.89,1503032400000,13.53,1505451600000
1494257457984,9.08,1495170000000,10.75,1497589200000,11.96,1500613200000,12.78,1503032400000,13.46,1505451600000
1493998257984,10.67,1495170000000,11.67,1497589200000,12.38,1500613200000,13.08,1503032400000,13.6,1505451600000
1493911857984,10.6,1495170000000,11.54,1497589200000,12.4,1500613200000,13.08,1503032400000,13.66,1505451600000
1493825457984,10.56,1495170000000,11.77,1497589200000,12.71,1500613200000,13.35,1503032400000,13.87,1505451600000
1493739057984,10.42,1495170000000,11.54,1497589200000,12.46,1500613200000,13.11,1503032400000,13.66,1505451600000
1493652657984,9.66,1495170000000,11.41,1497589200000,12.25,1500613200000,12.99,1503032400000,13.55,1505451600000
1493393457984,10.37,1495170000000,11.79,1497589200000,12.6,1500613200000,13.41,1503032400000,13.9,1505451600000
1493307057984,9.95,1495170000000,11.61,1497589200000,12.48,1500613200000,13.34,1503032400000,13.82,1505451600000
1493220657984,10.46,1495170000000,12.02,1497589200000,12.73,1500613200000,13.48,1503032400000,13.91,1505451600000
1493134257984,10.46,1495170000000,11.89,1497589200000,12.64,1500613200000,13.39,1503032400000,13.79,1505451600000
1493047857984,10.68,1495170000000,11.96,1497589200000,12.72,1500613200000,13.49,1505451600000,13.92,1513317600000
1492788657984,14.83,1495170000000,14.64,1497589200000,14.7,1500613200000,15.38,1505451600000,16.4,1513317600000
1492702257984,14.2,1495170000000,14.32,1497589200000,14.51,1500613200000,15.19,1505451600000,16.28,1513317600000
1492615857984,14.91,1495170000000,14.96,1497589200000,15.07,1500613200000,15.71,1505451600000,16.69,1513317600000
1492529457984,14.4,1495170000000,14.51,1497589200000,14.76,1500613200000,15.5,1505451600000,16.55,1513317600000
1492443057984,14.63,1495170000000,14.65,1497589200000,14.87,1500613200000,15.57,1505451600000,16.57,1513317600000
1492097457984,12.05,1492750800000,15.5,1495170000000,15.6,1497589200000,15.76,1500613200000,16.24,1505451600000
1492011057984,10.64,1492750800000,15.11,1495170000000,15.17,1497589200000,15.31,1500613200000,15.94,1505451600000
1491924657984,10.53,1492750800000,15.01,1495170000000,14.96,1497589200000,15.28,1500613200000,15.83,1505451600000
1491838257984,10.24,1492750800000,14.03,1495170000000,14.24,1497589200000,14.64,1500613200000,15.4,1505451600000
1491579057984,10.11,1492750800000,13.21,1495170000000,13.63,1497589200000,14.19,1500613200000,15.03,1505451600000
1491492657984,10.21,1492750800000,12.81,1495170000000,13.21,1497589200000,13.83,1500613200000,14.72,1505451600000
1491406257984,11.19,1492750800000,13.2,1495170000000,13.65,1497589200000,14.32,1500613200000,15.07,1505451600000
1491319857984,9.59,1492750800000,12.26,1495170000000,12.88,1497589200000,13.6,1500613200000,14.54,1505451600000
1491233457984,10.44,1492750800000,12.62,1495170000000,13.28,1497589200000,13.9,1500613200000,14.95,1505451600000
1490974257984,10.39,1492750800000,12.52,1495170000000,13.25,1497589200000,13.88,1500613200000,14.96,1505451600000
1490887857984,10.14,1492750800000,12.24,1495170000000,13.01,1497589200000,13.68,1500613200000,14.83,1505451600000
1490801457984,10.34,1492750800000,12.23,1495170000000,13.11,1497589200000,13.75,1500613200000,14.93,1505451600000
1490715057984,10.75,1492750800000,12.45,1495170000000,13.33,1497589200000,14.08,1500613200000,15.21,1505451600000
1490628657984,11.98,1492750800000,13.25,1495170000000,13.98,1497589200000,14.56,1500613200000,15.8,1505451600000
1490369457984,12.72,1492750800000,13.69,1495170000000,14.33,1497589200000,14.96,1500613200000,16.15,1505451600000
1490283057984,12.96,1492750800000,14.01,1495170000000,14.71,1497589200000,15.35,1500613200000,16.42,1505451600000
1490196657984,12.78,1492750800000,13.7,1495170000000,14.52,1497589200000,15.1,1500613200000,16.3,1505451600000
1490110257984,12.43,1492750800000,13.55,1495170000000,14.43,1497589200000,15.22,1500613200000,16.34,1505451600000
1490023857984,11.37,1492750800000,12.67,1495170000000,13.74,1497589200000,14.54,1505451600000,15.78,1513317600000
1489764657984,11.29,1492750800000,12.77,1495170000000,13.81,1497589200000,15.83,1505451600000,16.67,1513317600000
1489678257984,11.27,1492750800000,12.68,1495170000000,13.72,1497589200000,15.77,1505451600000,16.63,1513317600000
1489591857984,11.71,1492750800000,13.15,1495170000000,14.19,1497589200000,16.13,1505451600000,16.91,1513317600000
1489505457984,12.3,1492750800000,13.67,1495170000000,14.64,1497589200000,16.41,1505451600000,17.11,1513317600000
1489419057984,11.68,1492750800000,13.36,1495170000000,14.41,1497589200000,16.28,1505451600000,17.04,1513317600000
1489163457984,11.92,1492750800000,13.48,1495170000000,14.5,1497589200000,16.38,1505451600000,17.11,1513317600000
1489077057984,11.81,1489726800000,12.51,1492750800000,13.93,1495170000000,14.93,1497589200000,16.67,1505451600000
1488990657984,10.91,1489726800000,12.17,1492750800000,13.62,1495170000000,14.73,1497589200000,16.47,1505451600000
1488904257984,10.23,1489726800000,11.94,1492750800000,13.52,1495170000000,14.65,1497589200000,16.45,1505451600000
1488817857984,9.71,1489726800000,11.92,1492750800000,13.49,1495170000000,14.61,1497589200000,16.41,1505451600000
1488558657984,9.26,1489726800000,11.84,1492750800000,13.52,1495170000000,14.62,1497589200000,16.37,1505451600000
1488472257984,10.66,1489726800000,12.56,1492750800000,14.14,1495170000000,15.14,1497589200000,16.75,1505451600000
1488385857984,11.87,1489726800000,12.88,1492750800000,14.32,1495170000000,15.23,1497589200000,16.75,1505451600000
1488299457984,12.83,1489726800000,13.27,1492750800000,14.84,1495170000000,15.63,1497589200000,17.08,1505451600000
1488213057984,11.75,1489726800000,12.81,1492750800000,14.49,1495170000000,15.3,1497589200000,16.77,1505451600000
1487953857984,11.12,1489726800000,12.62,1492750800000,14.4,1495170000000,15.28,1497589200000,16.87,1505451600000
1487867457984,11.37,1489726800000,12.76,1492750800000,14.49,1495170000000,15.17,1497589200000,16.74,1505451600000
1487781057984,11.49,1489726800000,12.71,1492750800000,14.15,1495170000000,14.88,1497589200000,16.46,1505451600000
1487694657984,11.36,1489726800000,12.62,1492750800000,13.82,1495170000000,14.62,1497589200000,16.22,1505451600000
1487349057984,11.32,1489726800000,12.56,1492750800000,13.63,1495170000000,14.43,1497589200000,16.08,1505451600000
1487262657984,11.65,1489726800000,12.56,1492750800000,13.58,1495170000000,14.35,1497589200000,15.98,1505451600000
1487176257984,11.95,1489726800000,12.55,1492750800000,13.4,1495170000000,14.14,1497589200000,15.73,1505451600000
1487089857984,10.78,1489726800000,11.89,1492750800000,13.21,1495170000000,14.05,1497589200000,15.78,1505451600000
1487003457984,11.22,1489726800000,12.4,1492750800000,13.73,1495170000000,14.59,1497589200000,16.26,1505451600000
1486744257984,11.38,1489726800000,12.75,1492750800000,14.06,1495170000000,14.92,1497589200000,16.56,1505451600000
1486657857984,8.69,1487311200000,11.61,1489726800000,13.09,1492750800000,14.36,1495170000000,15.14,1497589200000
1486571457984,9.61,1487311200000,12.11,1489726800000,13.52,1492750800000,14.78,1495170000000,15.47,1497589200000
1486485057984,9.48,1487311200000,12.07,1489726800000,13.48,1492750800000,14.58,1495170000000,15.32,1497589200000
1486398657984,10.17,1487311200000,12.02,1489726800000,13.39,1492750800000,14.5,1495170000000,15.25,1497589200000
1486139457984,9.79,1487311200000,11.92,1489726800000,13.32,1492750800000,14.42,1495170000000,15.12,1497589200000
1486053057984,11.65,1487311200000,12.76,1489726800000,13.93,1492750800000,14.98,1495170000000,15.57,1497589200000
1485966657984,11.55,1487311200000,12.6,1489726800000,13.73,1492750800000,14.68,1495170000000,15.41,1497589200000
1485880257984,11.94,1487311200000,12.95,1489726800000,13.95,1492750800000,14.89,1495170000000,15.59,1497589200000
1485793857984,11.86,1487311200000,12.79,1489726800000,13.96,1492750800000,14.83,1495170000000,15.53,1497589200000
1485534657984,10.18,1487311200000,11.89,1489726800000,13.26,1492750800000,14.29,1495170000000,15.04,1497589200000
1485448257984,10.46,1487311200000,12,1489726800000,13.28,1492750800000,14.24,1495170000000,14.95,1497589200000
1485361857984,10.6,1487311200000,12.19,1489726800000,13.32,1492750800000,14.2,1495170000000,14.87,1497589200000
1485275457984,10.99,1487311200000,12.46,1489726800000,13.62,1492750800000,14.48,1495170000000,15.19,1497589200000
1485189057984,11.72,1487311200000,13.21,1489726800000,14.35,1492750800000,15.17,1497589200000,16.04,1505451600000
1484929857984,11.5,1487311200000,13.15,1489726800000,14.36,1492750800000,16.2,1497589200000,17.81,1505451600000
1484843457984,12.75,1487311200000,13.98,1489726800000,14.96,1492750800000,16.59,1497589200000,18.07,1505451600000
1484757057984,12.48,1487311200000,13.78,1489726800000,14.92,1492750800000,16.65,1497589200000,18.12,1505451600000
1484670657984,11.9,1487311200000,13.7,1489726800000,14.91,1492750800000,16.72,1497589200000,18.17,1505451600000
1484325057984,11.57,1487311200000,13.41,1489726800000,14.63,1492750800000,16.48,1497589200000,18,1505451600000
1484238657984,9.04,1484892000000,11.88,1487311200000,13.54,1489726800000,14.7,1492750800000,16.49,1497589200000
1484152257984,8.88,1484892000000,11.73,1487311200000,13.48,1489726800000,14.62,1492750800000,16.37,1497589200000
1484065857984,8.88,1484892000000,12.04,1487311200000,13.69,1489726800000,14.82,1492750800000,16.54,1497589200000
1483979457984,9.44,1484892000000,12.04,1487311200000,13.77,1489726800000,14.82,1492750800000,16.52,1497589200000
1483720257984,9.68,1484892000000,11.95,1487311200000,13.7,1489726800000,14.83,1492750800000,16.42,1497589200000
1483633857984,10.27,1484892000000,12.3,1487311200000,13.88,1489726800000,15,1492750800000,16.55,1497589200000
1483547457984,10.62,1484892000000,12.47,1487311200000,14.07,1489726800000,15.16,1492750800000,16.71,1497589200000
1483461057984,11.86,1484892000000,13.39,1487311200000,14.89,1489726800000,15.9,1492750800000,17.36,1497589200000
1483115457984,13.19,1484892000000,14.78,1487311200000,16,1489726800000,16.96,1492750800000,18.27,1497589200000
1483029057984,12.5,1484892000000,14.28,1487311200000,15.65,1489726800000,16.6,1492750800000,17.94,1497589200000
1482942657984,12.12,1484892000000,13.94,1487311200000,15.43,1489726800000,16.42,1492750800000,17.76,1497589200000
1482856257984,11.34,1484892000000,13.27,1487311200000,14.84,1489726800000,15.93,1492750800000,17.37,1497589200000
1482510657984,11.15,1484892000000,13.2,1487311200000,14.84,1489726800000,16.02,1492750800000,17.43,1497589200000
1482424257984,11.27,1484892000000,13.33,1487311200000,14.93,1489726800000,16.07,1492750800000,17.51,1497589200000
1482337857984,11.23,1484892000000,13.22,1487311200000,14.79,1489726800000,15.89,1492750800000,17.37,1497589200000
1482251457984,11.47,1484892000000,13.37,1487311200000,14.88,1489726800000,15.92,1492750800000,17.38,1497589200000
1482165057984,11.78,1484892000000,13.71,1487311200000,15.09,1489726800000,16.08,1497589200000,17.45,1505451600000
1481905857984,12.28,1484892000000,14.07,1487311200000,15.45,1489726800000,17.72,1497589200000,18.91,1505451600000
1481819457984,12.86,1484892000000,14.39,1487311200000,15.68,1489726800000,17.87,1497589200000,18.96,1505451600000
1481733057984,13.26,1484892000000,14.7,1487311200000,15.85,1489726800000,17.89,1497589200000,18.93,1505451600000
1481646657984,12.99,1484892000000,14.51,1487311200000,15.72,1489726800000,17.82,1497589200000,18.93,1505451600000
1481560257984,12.94,1484892000000,14.52,1487311200000,15.78,1489726800000,17.87,1497589200000,19.01,1505451600000
1481301057984,12.33,1484892000000,14.06,1487311200000,15.38,1489726800000,17.7,1497589200000,18.84,1505451600000
1481214657984,12.98,1481868000000,12.97,1484892000000,14.63,1487311200000,15.91,1489726800000,18.01,1497589200000
1481128257984,11.81,1481868000000,12.86,1484892000000,14.4,1487311200000,15.72,1489726800000,17.82,1497589200000
1481041857984,10.88,1481868000000,12.5,1484892000000,14.42,1487311200000,15.77,1489726800000,17.94,1497589200000
1480955457984,11.62,1481868000000,12.93,1484892000000,14.77,1487311200000,16.07,1489726800000,18.12,1497589200000
1480696257984,14.13,1481868000000,14.7,1484892000000,16.03,1487311200000,17.13,1489726800000,18.88,1497589200000
1480609857984,14.43,1481868000000,14.67,1484892000000,15.99,1487311200000,17.07,1489726800000,18.77,1497589200000
1480523457984,13.59,1481868000000,14.02,1484892000000,15.44,1487311200000,16.55,1489726800000,18.4,1497589200000
1480437057984,12.99,1481868000000,13.69,1484892000000,15.19,1487311200000,16.47,1489726800000,18.3,1497589200000
1480350657984,13.15,1481868000000,13.9,1484892000000,15.32,1487311200000,16.64,1489726800000,18.37,1497589200000
1480091457984,12.08,1481868000000,13.4,1484892000000,14.96,1487311200000,16.33,1489726800000,18.14,1497589200000
1479918657984,12.16,1481868000000,13.59,1484892000000,15.01,1487311200000,16.3,1489726800000,18.1,1497589200000
1479832257984,12.1,1481868000000,13.59,1484892000000,14.99,1487311200000,16.26,1489726800000,18.06,1497589200000
1479745857984,12.19,1481868000000,13.61,1484892000000,14.98,1487311200000,16.36,1489726800000,18.07,1497589200000
1479486657984,12.72,1481868000000,14.15,1484892000000,15.38,1487311200000,16.69,1489726800000,18.29,1497589200000
1479400257984,13.29,1481868000000,14.42,1484892000000,15.57,1487311200000,16.73,1489726800000,18.24,1497589200000
1479313857984,13.71,1481868000000,14.91,1484892000000,16.06,1487311200000,17.09,1489726800000,18.55,1497589200000
1479227457984,13.45,1481868000000,14.65,1484892000000,15.77,1487311200000,16.83,1489726800000,18.33,1497589200000
1479141057984,14.67,1481868000000,15.73,1484892000000,16.74,1487311200000,17.64,1489726800000,18.88,1497589200000
1478881857984,14.74,1481868000000,15.77,1484892000000,16.59,1487311200000,17.46,1489726800000,18.76,1497589200000
1478795457984,14.36,1479448800000,15.46,1481868000000,16.2,1484892000000,16.85,1487311200000,17.66,1489726800000
1478709057984,15.39,1479448800000,15.2,1481868000000,15.74,1484892000000,16.4,1487311200000,17.25,1489726800000
1478622657984,24.7,1479448800000,18.81,1481868000000,17.97,1484892000000,18.14,1487311200000,18.69,1489726800000
1478536257984,23.57,1479448800000,18.74,1481868000000,17.99,1484892000000,18.2,1487311200000,18.71,1489726800000
1478273457984,26.27,1479448800000,22.15,1481868000000,21.22,1484892000000,21.08,1487311200000,21.19,1489726800000
1478187057984,24.86,1479448800000,21.71,1481868000000,20.81,1484892000000,20.65,1487311200000,20.74,1489726800000
1478100657984,20.94,1479448800000,19.56,1481868000000,19.11,1484892000000,19.23,1487311200000,19.62,1489726800000
1478014257984,20.2,1479448800000,18.94,1481868000000,18.58,1484892000000,18.86,1487311200000,19.35,1489726800000
1477927857984,18.51,1479448800000,17.65,1481868000000,17.66,1484892000000,18.04,1487311200000,18.58,1489726800000
1477668657984,17.09,1479448800000,16.94,1481868000000,17.18,1484892000000,17.66,1487311200000,18.31,1489726800000
1477582257984,15.96,1479448800000,16.25,1481868000000,16.74,1484892000000,17.28,1487311200000,18.09,1489726800000
1477495857984,14.75,1479448800000,15.46,1481868000000,16.08,1484892000000,16.6,1487311200000,17.57,1489726800000
1477409457984,13.81,1479448800000,14.85,1481868000000,15.64,1484892000000,16.26,1487311200000,17.27,1489726800000
1477323057984,13.1,1479448800000,14.52,1481868000000,15.46,1484892000000,16.12,1489726800000,17.17,1497589200000
1477063857984,13.34,1479448800000,14.92,1481868000000,15.94,1484892000000,17.52,1489726800000,18.85,1497589200000
1476977457984,13.76,1479448800000,15.25,1481868000000,16.17,1484892000000,17.69,1489726800000,18.98,1497589200000
1476891057984,14.41,1479448800000,15.66,1481868000000,16.45,1484892000000,17.87,1489726800000,19.13,1497589200000
1476804657984,15.26,1479448800000,16.23,1481868000000,16.93,1484892000000,18.27,1489726800000,19.45,1497589200000
1476718257984,16.14,1479448800000,16.93,1481868000000,17.49,1484892000000,18.68,1489726800000,19.71,1497589200000
1476459057984,16,1479448800000,16.9,1481868000000,17.47,1484892000000,18.69,1489726800000,19.7,1497589200000
1476372657984,13.93,1477026000000,16.42,1479448800000,17.16,1481868000000,17.63,1484892000000,18.87,1489726800000
1476286257984,13.17,1477026000000,15.66,1479448800000,16.55,1481868000000,17.1,1484892000000,18.44,1489726800000
1476199857984,13.29,1477026000000,15.39,1479448800000,16.42,1481868000000,17.03,1484892000000,18.31,1489726800000
1476113457984,10.83,1477026000000,13.9,1479448800000,15.28,1481868000000,16.09,1484892000000,17.53,1489726800000
1475854257984,11.79,1477026000000,14.66,1479448800000,15.89,1481868000000,16.61,1484892000000,17.94,1489726800000
1475767857984,11.6,1477026000000,14.32,1479448800000,15.53,1481868000000,16.28,1484892000000,17.64,1489726800000
1475681457984,12.23,1477026000000,14.66,1479448800000,15.72,1481868000000,16.43,1484892000000,17.74,1489726800000
1475595057984,13.1,1477026000000,15.03,1479448800000,16.03,1481868000000,16.68,1484892000000,17.96,1489726800000
1475508657984,13.09,1477026000000,14.97,1479448800000,15.99,1481868000000,16.63,1484892000000,17.95,1489726800000
1475249457984,12.79,1477026000000,14.92,1479448800000,15.94,1481868000000,16.72,1484892000000,18.15,1489726800000
1475163057984,13.78,1477026000000,15.63,1479448800000,16.5,1481868000000,17.2,1484892000000,18.6,1489726800000
1475076657984,11.95,1477026000000,14.3,1479448800000,15.59,1481868000000,16.42,1484892000000,17.8,1489726800000
1474990257984,12.63,1477026000000,14.87,1479448800000,16.12,1481868000000,16.81,1484892000000,18.1,1489726800000
1474903857984,14.27,1477026000000,16.08,1479448800000,17.04,1481868000000,17.59,1484892000000,18.76,1489726800000
1474644657984,12.06,1477026000000,14.5,1479448800000,15.78,1481868000000,16.58,1484892000000,18.09,1489726800000
1474558257984,11.88,1477026000000,14.4,1479448800000,15.69,1481868000000,16.5,1484892000000,18.01,1489726800000
1474471857984,13.27,1477026000000,15.27,1479448800000,16.46,1481868000000,17.18,1484892000000,18.58,1489726800000
1474385457984,15.9,1477026000000,17.14,1479448800000,17.87,1481868000000,18.39,1484892000000,19.53,1489726800000
1474299057984,15.52,1477026000000,16.81,1479448800000,17.67,1481868000000,18.21,1484892000000,19.43,1489726800000
1474039857984,15.45,1477026000000,16.98,1479448800000,17.83,1481868000000,18.46,1484892000000,19.55,1489726800000
1473953457984,16.34,1477026000000,17.64,1479448800000,18.17,1481868000000,18.65,1484892000000,19.92,1489726800000
1473867057984,17.99,1477026000000,18.78,1479448800000,19.35,1481868000000,19.66,1484892000000,20.75,1489726800000
1473780657984,17.81,1477026000000,18.41,1479448800000,19.06,1481868000000,19.2,1484892000000,20.34,1489726800000
1473694257984,15.16,1477026000000,16.17,1479448800000,17.31,1481868000000,17.87,1484892000000,19.15,1489726800000
1473435057984,17.25,1477026000000,18.24,1479448800000,18.92,1481868000000,19.22,1484892000000,20.36,1489726800000
1473348657984,10.41,1474002000000,12.83,1477026000000,14.6,1479448800000,16.03,1481868000000,16.85,1484892000000
1473262257984,9.8,1474002000000,12.38,1477026000000,14.28,1479448800000,15.76,1481868000000,16.54,1484892000000
1473175857984,9.97,1474002000000,12.54,1477026000000,14.42,1479448800000,15.87,1481868000000,16.63,1484892000000
1472830257984,9.54,1474002000000,12.75,1477026000000,14.69,1479448800000,16.14,1481868000000,16.86,1484892000000
1472743857984,12.02,1474002000000,13.99,1477026000000,15.69,1479448800000,16.69,1481868000000,17.39,1484892000000
1472657457984,11.81,1474002000000,13.89,1477026000000,15.42,1479448800000,16.63,1481868000000,17.31,1484892000000
1472571057984,11.61,1474002000000,13.88,1477026000000,15.47,1479448800000,16.48,1481868000000,17.15,1484892000000
1472484657984,11.35,1474002000000,13.74,1477026000000,15.42,1479448800000,16.4,1481868000000,17.09,1484892000000
1472225457984,12.41,1474002000000,14.45,1477026000000,15.84,1479448800000,16.83,1481868000000,17.43,1484892000000
1472139057984,12.43,1474002000000,14.35,1477026000000,15.78,1479448800000,16.74,1481868000000,17.32,1484892000000
1472052657984,12.29,1474002000000,14.21,1477026000000,15.69,1479448800000,16.66,1481868000000,17.31,1484892000000
